inflammatory bowel_rank,rank,target_id,target_name,combined_score,kg_score,fusion_score,gnn_score,num_diseases,score_ulcerative_colitis,score_crohn,score_inflammatory_bowel,kg_score_norm,fusion_score_norm,gnn_score_norm,combined_score_norm
205,1918,ezh2,ezh2,0.5477587608881417,-22.699021816253662,-0.16622481246789297,0.34264424939950305,3,-20.807535847028095,-30.50265610218048,-16.78687349955241,0.7501006590098964,0.19138805015266325,0.634340274127947,0.5477587608881417
206,988,prf1,prf1,0.5972561093875625,-31.635009050369263,0.02666361505786578,0.3600490689277649,3,-20.639041026433308,-57.4521484375,-16.81383768717448,0.5559528583981095,0.5893220836734795,0.6602611364209162,0.5972561093875625
207,371,cdk2,cdk2,0.6558914526308972,-22.325833082199097,-0.03916724088291327,0.4014025777578354,3,-15.515538533528646,-34.63159251213074,-16.830368200937908,0.758208747129492,0.45351125058893027,0.7218485953414047,0.6558914526308972
208,448,scn1a,scn1a,0.6451588455947426,-22.879193994734024,0.020705460260311764,0.30520639816919964,3,-19.419562180836994,-32.36398768424988,-16.854032119115193,0.7461861466827245,0.5770302494699192,0.5785843736022566,0.6451588455947426
209,25,casp1,casp1,0.8051920762436049,-19.37521043088701,0.06122958535949389,0.5391000310579935,3,-15.029486179351807,-26.240535497665405,-16.855609615643818,0.8223154745877098,0.6606326136058713,0.9269203410891987,0.8051920762436049
210,1871,taz,taz,0.5498797794426846,-28.02781621283955,-0.05178742855787277,0.2925202896197637,3,-22.713607390721638,-44.496566692988075,-16.873274554808933,0.6343245634421013,0.42747546270001874,0.5596910508527947,0.5498797794426846
211,592,chrm3,chrm3,0.6286277306298598,-24.02536106109619,-0.005562656559050083,0.3268885513146718,3,-18.02519941329956,-37.15012168884277,-16.90076208114624,0.7212839384277345,0.5228384152940263,0.6108754355685267,0.6286277306298598
212,2207,rgs2,rgs2,0.5359401795677031,-30.602915204233593,-0.07390485952297847,0.34204766650994617,3,-21.89957022666931,-52.99752950668335,-16.911645879348118,0.57837665388958,0.38184660550024,0.6334517878726638,0.5359401795677031
213,343,faslg,faslg,0.6606504234411039,-21.153289953867596,-0.09627839674552281,0.4683592617511749,3,-17.247942725817364,-29.29868443806966,-16.91324269771576,0.7836840151131931,0.33568939417709714,0.8215666638089916,0.6606504234411039
214,184,pcna,pcna,0.6935627265853694,-18.72178938653734,-0.06512921427687009,0.45157861709594727,3,-12.155847668647766,-27.095491727193195,-16.914028763771057,0.8365120323166221,0.39995099856480243,0.7965753802975994,0.6935627265853694
215,758,krt8,krt8,0.6135359554121682,-21.23721859852473,-0.06755690385277073,0.3247540394465129,3,-20.15500549475352,-26.62675154209137,-16.929898758729298,0.7818605387203104,0.3949426094277943,0.6076965236523524,0.6135359554121682
216,901,ccl11,ccl11,0.6034578040100071,-22.890580127636593,-0.10757866005102794,0.3897968977689743,3,-14.805701742569605,-36.933718840281166,-16.932319800059002,0.7459387657719655,0.31237664589723246,0.7045643464401706,0.6034578040100071
217,700,agtr1,agtr1,0.6195088781265944,-26.198379390769535,-0.02254195014635722,0.37226717670758563,3,-17.667066713174183,-43.98264503479004,-16.94542642434438,0.6740718377004069,0.4878096742223052,0.6784574692658002,0.6195088781265944
218,1350,kdr,kdr,0.5767793232250986,-21.298274563418495,-0.18055729568004608,0.4002056270837784,3,-14.084661642710367,-32.86233679453532,-16.947825253009796,0.7805340057936405,0.1618197503425576,0.7200659860162504,0.5767793232250986
219,1850,cacna1a,cacna1a,0.5508506215643488,-21.855336758825516,-0.1222017655769984,0.2721711943546931,3,-17.70133129755656,-30.91563908259074,-16.949039896329243,0.7684309893939142,0.2822087844076007,0.5293853016150097,0.5508506215643488
220,443,btk,btk,0.6459813857539425,-26.45028473271264,0.032161119083563484,0.36064094801743823,3,-18.375200112660725,-44.01879549026489,-16.9568585952123,0.6685988142034733,0.6006635828982096,0.6611426173436341,0.6459813857539425
221,1991,nos1,nos1,0.5446412629024949,-22.704636090331608,-0.16895938913027445,0.339563916126887,3,-17.569896360238392,-33.53567759195963,-17.008334318796795,0.7499786804376684,0.1857465446710136,0.6297527577537451,0.5446412629024949
222,180,actb,actb,0.6959942401737114,-20.24598611725701,0.0021288221081097922,0.3934999306996663,3,-12.449642578760782,-31.271628856658936,-17.01668691635132,0.8033965594297376,0.5387061434362629,0.7100792445697914,0.6959942401737114
223,2015,prss1,prss1,0.54373936912477,-23.636918438805473,-0.10980510463317235,0.2737365315357844,3,-19.59545087814331,-34.29185156027476,-17.023452877998352,0.7297234402763606,0.3077834306154864,0.5317165460985993,0.54373936912477
224,3475,gart,gart,0.4784279041112057,-24.566602574454414,-0.14426208039124808,0.19337118044495583,3,-16.9011705716451,-39.74791765213013,-17.050719499588013,0.7095246502075008,0.23669775936904014,0.4120290540583113,0.4784279041112057
225,1745,rock2,rock2,0.5563929783592572,-30.19986159271664,-0.027269515053679545,0.3153840551773707,3,-23.132341146469116,-50.392229874928795,-17.075013756752014,0.5871336015165759,0.47805658018533387,0.5937418789900888,0.5563929783592572
226,1340,stat4,stat4,0.5775874604038348,-29.080144299401177,-0.037968008468548455,0.3558615545431773,3,-19.915106852849323,-50.209676106770836,-17.115649938583374,0.6114611485585224,0.45598529943622756,0.6540247038318584,0.5775874604038348
227,856,tubb2b,tubb2b,0.6062145517355322,-26.044870164659287,0.009739895661671957,0.2948077643911044,3,-18.906282981236775,-42.102360010147095,-17.125967502593994,0.6774070571722006,0.5544079936583979,0.563097769230442,0.6062145517355322
228,1839,grin1,grin1,0.5515191545261101,-29.85078473885854,-0.045317663035045065,0.32268647849559784,3,-21.635637402534485,-50.78925085067749,-17.127465963363647,0.5947178226714912,0.4408227636421084,0.6046173212162705,0.5515191545261101
229,740,rhoa,rhoa,0.614986229036217,-23.365714563263786,-0.09990031644701958,0.4142054518063863,3,-15.389494140942892,-37.57904187838236,-17.128607670466106,0.7356157535232721,0.32821727604957157,0.7409158160401222,0.614986229036217
230,404,lars2,lars2,0.6511073268819999,-22.702759093708462,0.07648374636967976,0.23782209058602652,3,-16.70792814095815,-34.265055656433105,-17.13529348373413,0.7500194610203386,0.6921023595964575,0.47822944864975747,0.6511073268819999
231,2849,gnb1,gnb1,0.50814877856807,-29.562690297762554,-0.04392872999111811,0.2180870994925499,3,-22.0463205575943,-49.497342109680176,-17.144408226013184,0.6009771089307339,0.4436881700096645,0.4488382799762568,0.50814877856807
232,285,keratoderma palmoplantar,keratoderma palmoplantar,0.6715875253053382,-22.876557575331795,0.05669874728967746,0.3144484410683314,3,-17.05626078446706,-34.42869567871094,-17.144716262817383,0.7462434268706906,0.6512853723458379,0.5923484761777018,0.6715875253053382
233,108,jun,jun,0.7251437786039966,-21.477537128660416,-0.02583945542573929,0.5214404662450155,3,-16.526527166366577,-30.73172903060913,-17.174355189005535,0.7766392561860231,0.4810068318060308,0.900620088625927,0.7251437786039966
234,55,fyn,fyn,0.763072865146346,-21.00837481021881,0.05140094583233198,0.49021102984746295,3,-13.071635723114014,-32.757619539896645,-17.19586916764577,0.7868325151812481,0.6403558649111194,0.854110332001703,0.763072865146346
235,355,gstp1,gstp1,0.6583641844414461,-21.418850435978836,-0.09472505748271942,0.46625595291455585,3,-13.040662609040737,-34.01608737309774,-17.199801325798035,0.7779143131003627,0.3388939750127777,0.8184342223248923,0.6583641844414461
236,1502,insr,insr,0.568554910175689,-24.075950690441662,-0.12285378823677699,0.35589397450288135,3,-17.627126639087994,-37.39895224571228,-17.201773186524708,0.7201848024269922,0.2808636440573948,0.6540729866255792,0.568554910175689
237,266,sumo1,sumo1,0.6741732002968087,-24.730070643954807,0.029294797917827964,0.3942499905824661,3,-17.136783599853516,-39.84844454129537,-17.204983790715534,0.7059730598423544,0.5947502849493479,0.7111963029168753,0.6741732002968087
238,1514,hsd17b4,hsd17b4,0.5679221607036212,-25.60635483264923,-0.09696676954627037,0.34838638206322986,3,-15.791425506273905,-43.79863675435384,-17.229002237319946,0.6869344641630328,0.3342692625047037,0.6428919876233231,0.5679221607036212
239,37,nfkbia,nfkbia,0.7824616170568408,-22.589627597067093,0.07271141279488802,0.5348442494869232,3,-15.69912044207255,-34.83732716242472,-17.232435186704,0.7524774134185903,0.6843199335875026,0.9205822387105131,0.7824616170568408
240,787,smad4,smad4,0.6107188970963772,-24.514405422740513,-0.08045931657155354,0.40006739894549054,3,-19.661969741185505,-36.63925361633301,-17.241992910703022,0.7106587120562873,0.3683245836540611,0.7198601239254797,0.6107188970963772
241,162,cdkn1a,cdkn1a,0.7023881668357866,-21.033138699001736,-0.01051453190545241,0.4406360387802124,3,-15.346582253774008,-30.50997018814087,-17.242863655090332,0.7862944823466169,0.5126225627653772,0.7802786835584222,0.7023881668357866
242,422,smad3,smad3,0.64859294467114,-21.956021355258095,-0.08184205368161201,0.43698859214782715,3,-14.646717031796774,-33.9716694355011,-17.24967759847641,0.7662434646760808,0.3654719596653513,0.7748465696703413,0.64859294467114
243,1124,serpina1,serpina1,0.5885900311599229,-23.21522870328691,-0.1433155176540216,0.4123388131459554,3,-17.376062035560608,-35.01473923524221,-17.254884839057922,0.7388852858057424,0.2386505438509124,0.7381358456078407,0.5885900311599229
244,1094,kng1,kng1,0.5900549496238803,-26.215196675724453,-0.09902732198437054,0.4126211106777191,3,-17.03848659992218,-44.346903483072914,-17.260199944178265,0.6737064568196248,0.3300182871948197,0.7385562691252815,0.5900549496238803
245,1142,ptpn11,ptpn11,0.587962805035467,-24.227808309925926,-0.12642624725898108,0.4072352598110835,3,-16.727681438128155,-38.69399364789327,-17.26174984375636,0.7168854666002297,0.27349356464657243,0.7305351633380115,0.587962805035467
246,1668,prkcz,prkcz,0.5601695691797319,-28.054020003726084,-0.03642258606851101,0.29477659861246747,3,-23.150301376978557,-43.74482675393423,-17.266931880265474,0.6337552465624969,0.4591735475702852,0.5630513542788252,0.5601695691797319
247,1017,cst3,cst3,0.5954896055821356,-26.513861894607544,-0.07758270343765616,0.40088844299316406,3,-22.57706352074941,-39.657527446746826,-17.306994716326397,0.6672175044692885,0.3742591142110997,0.7210828984369677,0.5954896055821356
248,136,abcc2,abcc2,0.7115687067208999,-25.834550910525852,0.06352300631503265,0.4520179033279419,3,-18.937022129694622,-41.25957409540812,-17.30705650647481,0.6819765601880987,0.665364002954135,0.7972296058647328,0.7115687067208999
249,53,il15,il15,0.7654057495624913,-21.479144420888687,0.0629255532597502,0.4886252284049988,3,-17.484758297602337,-29.640150864919026,-17.312524100144703,0.7766043353381208,0.6641314411712559,0.8517486102528875,0.7654057495624913
250,392,ren,ren,0.6525767191221038,-23.611760364638435,-0.08464586734771729,0.4819953143596649,3,-17.57565168539683,-35.946186542510986,-17.313442866007488,0.7302700373830028,0.3596876163757827,0.8418747308538931,0.6525767191221038
251,246,cyp1a1,cyp1a1,0.6788330296384442,-21.645856976509094,-0.04405125758300225,0.4462895194689433,3,-16.96903423468272,-30.652452389399212,-17.316084305445354,0.772982253618431,0.4434353922796499,0.7886983683572562,0.6788330296384442
252,161,kras,kras,0.7025756325713698,-22.460157169236076,-0.019393616666396458,0.48111265897750854,3,-19.506309151649475,-30.530861775080364,-17.343300580978394,0.7552903537405833,0.49430477118908456,0.8405601990613701,0.7025756325713698
253,502,abca3,abca3,0.638860872308096,-23.515454557206894,0.018388820967326563,0.30669547617435455,3,-14.85553208986918,-38.33968210220337,-17.351149479548138,0.7323624263053585,0.5722509600646629,0.5808020458885124,0.638860872308096
254,424,cxcr3,cxcr3,0.648277322337146,-24.418400711483425,-0.03309615204731623,0.4166538914044698,3,-18.210918327172596,-37.69224762916565,-17.35203617811203,0.7127445592101165,0.46603607076192743,0.7445622580817371,0.648277322337146
255,840,cd33,cd33,0.607146980226437,-21.269231332672966,-0.11561386038859685,0.377647340297699,3,-16.055472016334534,-30.393073558807373,-17.359148422876995,0.7811650137868456,0.29579981066926314,0.6864701050363994,0.607146980226437
256,635,tsc1,tsc1,0.6252553050109242,-26.802604370647007,0.02064054987082879,0.33706367015838623,3,-24.18528397878011,-38.832299868265785,-17.390229264895122,0.6609441386734821,0.5768963375839876,0.6260291608877836,0.6252553050109242
257,1551,dnmt3a,dnmt3a,0.5662745953918992,-26.407474478085835,-0.07029875243703525,0.3233400235573451,3,-20.69737772146861,-41.127540270487465,-17.397505442301433,0.6695289315549947,0.3892861017749751,0.6055906407913625,0.5662745953918992
258,476,grn,grn,0.6418110856999695,-24.816744844118755,-0.010984347822765509,0.3792993227640788,3,-18.401469786961872,-38.622243881225586,-17.426520864168804,0.704089932115026,0.5116533198440324,0.6889303896691644,0.6418110856999695
259,401,aldh3b1,aldh3b1,0.6515573415517038,-25.875333163473343,0.0638915558035175,0.3179832249879837,3,-14.964739521344503,-45.21268081665039,-17.44857915242513,0.6810905042318501,0.6661243304988511,0.5976128023643612,0.6515573415517038
260,2559,slc22a2,slc22a2,0.5220328225931159,-25.97339701652527,-0.09330417029559612,0.24774275223414102,3,-18.918321530024212,-41.550676027933754,-17.45119349161784,0.6789599191167704,0.3418253036404348,0.4930042128475909,0.5220328225931159
261,349,nfkb2,nfkb2,0.6596464553701692,-25.25677149494489,0.024948174444337685,0.3780023703972499,3,-20.75222979982694,-37.557571729024254,-17.46051295598348,0.694529689443426,0.5857830833748975,0.6869988486010985,0.6596464553701692
262,146,cyp3a5,cyp3a5,0.7072888344175096,-21.117724471622044,-0.02265715536971887,0.4700704614321391,3,-14.294071515401205,-31.57200272878011,-17.487099170684814,0.7844567288576026,0.4875720027362392,0.8241151401786558,0.7072888344175096
263,490,nagk,nagk,0.6402583369189928,-26.683677408430313,0.05135345971211791,0.3257854183514913,3,-19.345393260320026,-43.18557484944662,-17.520064115524292,0.6635280063025295,0.640257899763104,0.6092325482301659,0.6402583369189928
264,227,hsp90aa1,hsp90aa1,0.6832683239717187,-22.973072237438625,-0.02625312531987826,0.45737798015276593,3,-16.56207791964213,-34.831573247909546,-17.525565544764202,0.7441465002655034,0.48015341964630515,0.805212326572086,0.6832683239717187
265,329,ache,ache,0.6630678069060714,-26.716387735472786,0.051660760305821896,0.3770481397708257,3,-16.288240512212116,-46.33407783508301,-17.52684485912323,0.6628173251112737,0.6408918691843106,0.6855777203542291,0.6630678069060714
266,598,e2f1,e2f1,0.6282140001758649,-21.431552026006912,-0.10488075266281764,0.41308895746866864,3,-16.454857150713604,-30.31009562810262,-17.52970329920451,0.7776383518994772,0.3179425016762826,0.7392530297106308,0.6282140001758649
267,439,lck,lck,0.6462503438459583,-23.406225389904446,-0.031991553492844105,0.39089884360631305,3,-16.051279306411743,-36.600481828053795,-17.566915035247803,0.7347355947129258,0.46831488740137384,0.7062054658012527,0.6462503438459583
268,1148,slc35a3,slc35a3,0.5876736874706292,-31.590474870469833,0.0845382312933604,0.2575652201970418,3,-20.864572286605835,-56.33184130986532,-17.575011014938354,0.5569204306263368,0.7087189794462141,0.5076327379541009,0.5876736874706292
269,1417,mmp3,mmp3,0.5732125269585961,-29.85612652202447,-0.06340813636779785,0.3964041272799174,3,-20.629526217778523,-51.355116526285805,-17.583736822009087,0.5946017643753188,0.40350162875628565,0.71440444193861,0.5732125269585961
270,232,prkar2b,prkar2b,0.6821996760708068,-21.47692879041036,0.0013049406309922535,0.38770965735117596,3,-18.121405124664307,-28.720770597457886,-17.588610649108887,0.7766524732520486,0.5370064537061017,0.7014558355271895,0.6821996760708068
271,331,pik3r1,pik3r1,0.6623175767419949,-19.296831038263107,-0.05549986412127813,0.3794920841852824,3,-14.969774881998697,-25.29163424173991,-17.62908399105072,0.8240183851103572,0.4198166079056598,0.6892174677538467,0.6623175767419949
272,1505,gnao1,gnao1,0.5683191358847186,-22.9523120853636,-0.09680107732613881,0.29742077241341275,3,-18.34375524520874,-32.85891246795654,-17.654268542925518,0.7445975458814085,0.3346110900281365,0.5669893017457143,0.5683191358847186
273,147,pth,pth,0.7064938649171063,-19.67027742995156,-0.05368683339717487,0.48311997453371686,3,-13.081526021162668,-28.270135800043743,-17.659170468648274,0.815904698990046,0.42355693923706245,0.8435496784998971,0.7064938649171063
274,699,gmppb,gmppb,0.6195769548308951,-21.539826313654583,-0.0066304802894592285,0.2597634047269821,3,-15.521140416463217,-31.433122793833416,-17.665215730667114,0.7752859296926338,0.5206354661094558,0.5109064770700162,0.6195769548308951
275,2533,f13b,f13b,0.5230607996840638,-26.619147512647842,-0.08672096704443295,0.25348494450251263,3,-18.536622921625774,-43.64682594935099,-17.673993666966755,0.664930015617409,0.3554066296786331,0.5015560151117008,0.5230607996840638
276,884,kcnh2,kcnh2,0.6044217537640715,-22.7169203410546,-0.06522877762715022,0.3299117535352707,3,-16.886004701256752,-33.58972215652466,-17.675034165382385,0.7497117865626496,0.3997455966851975,0.615377867111508,0.6044217537640715
277,420,sirt1,sirt1,0.648714288245819,-24.302798284424675,-0.06321726615230243,0.4571082592010498,3,-17.622029225031536,-37.610103130340576,-17.676262497901917,0.7152561962985351,0.4038953991639009,0.8048106332574492,0.648714288245819
278,1086,sardh,sardh,0.5907149017192563,-30.59354603290558,0.0951400063931942,0.23029449582099915,3,-23.985846916834515,-50.11184740066528,-17.682943781216938,0.5785802132679937,0.7305907277002353,0.46701866033996126,0.5907149017192563
279,1294,tyk2,tyk2,0.5803911770530482,-26.08340981933806,-0.03992266207933426,0.30655409892400104,3,-18.382863402366638,-42.17566919326782,-17.69169686237971,0.676569725045801,0.45195279626611307,0.5805914938496463,0.5803911770530482
280,249,trh,trh,0.6779820181121733,-23.737693820562626,0.0018211441735426586,0.4215294619401296,3,-17.713337761660416,-35.80292805035909,-17.696815649668377,0.7275339431104214,0.5380713955506683,0.7518234073426807,0.6779820181121733
281,3053,snta1,snta1,0.49846527973787946,-26.305005722575718,-0.11017163594563802,0.22480959445238113,3,-19.823057770729065,-41.3175900777181,-17.774369319279987,0.6717552198197949,0.3070272666223839,0.45885003941082114,0.49846527973787946
282,45,tlr7,tlr7,0.7738379786705909,-23.405500955051846,0.11900280912717183,0.46728793780008954,3,-18.035975615183514,-34.39842812220255,-17.78209912776947,0.7347513341527475,0.7798203339801413,0.8199711493848316,0.7738379786705909
283,1194,nr2e3,nr2e3,0.5850328415581632,-27.309094852871365,0.0073208144555489225,0.27534069617589313,3,-18.4377756913503,-45.696762561798096,-17.7927463054657,0.6499398690188383,0.5494173638206469,0.5341056160147791,0.5850328415581632
284,800,nod1,nod1,0.6099247250529533,-26.670540200339424,0.0023820511996746063,0.325474351644516,3,-20.035581827163696,-42.17581113179525,-17.800227642059326,0.6638134319628626,0.5392285618887527,0.6087692790039415,0.6099247250529533
285,1040,invs,invs,0.59405082183162,-26.202225579155815,0.001657288521528244,0.2818400263786316,3,-19.841084639231365,-40.95874261856079,-17.806849479675293,0.6739882734565947,0.5377333569168442,0.5437850179130959,0.59405082183162
286,175,cd163,cd163,0.6975413022662253,-25.741142498122322,0.06593867888053258,0.4154585699240367,3,-16.7680424451828,-42.63594961166382,-17.819435437520344,0.6840059988333945,0.6703476006742553,0.7427820751019698,0.6975413022662253
287,1484,pax6,pax6,0.5694598437636149,-25.721904436747234,-0.06103934347629547,0.3043075104554494,3,-17.623050610224407,-41.71911414464315,-17.823548555374146,0.684423974733108,0.40838851244330776,0.577245667124598,0.5694598437636149
288,393,cflar,cflar,0.6525756779221189,-27.114482098155552,-0.006860127439722419,0.4423735837141673,3,-20.452430566151936,-43.06745036443075,-17.823565363883972,0.6541681246451251,0.5201616978385284,0.7828663957083677,0.6525756779221189
289,1878,mapk6,mapk6,0.5495033895665027,-23.036399046579998,-0.12773309151331583,0.29979123671849567,3,-15.016591231028238,-36.255313873291016,-17.837292035420734,0.7427706298224905,0.2707975096681498,0.5705196157902053,0.5495033895665027
290,1323,grb2,grb2,0.5785233175629709,-24.121851603190105,-0.1378958895802498,0.3999350120623906,3,-14.854337573051453,-39.67023754119873,-17.84097969532013,0.7191875358662075,0.24983138288435133,0.7196629611706086,0.5785233175629709
291,241,gria3,gria3,0.6802518315078094,-20.38357084327274,-0.0018871898452440898,0.36650461951891583,3,-13.670527974764505,-29.62571056683858,-17.85447398821513,0.8004073237410663,0.5304210023535895,0.6698753376843538,0.6802518315078094
292,1559,f2r,f2r,0.5658128968107913,-32.081114703582394,0.0031397566199302673,0.33093640580773354,3,-22.46526046593984,-55.91530704498291,-17.86277659982443,0.5462605402308279,0.5407917286270095,0.6169038737678574,0.5658128968107913
293,1774,tbxa2r,tbxa2r,0.554799787048932,-26.01667621400621,-0.05422990024089813,0.2677963599562645,3,-16.66182533899943,-43.523290952046715,-17.864912350972492,0.6780196132744468,0.42243657767693016,0.5228698947869139,0.554799787048932
294,611,smad2,smad2,0.6274842082574094,-24.618955188327366,-0.04407296096906066,0.38922131061553955,3,-20.08674442768097,-35.90489800771078,-17.86522312959035,0.7083872107088287,0.44339061760827087,0.703707128971322,0.6274842082574094
295,526,csnk2a1,csnk2a1,0.635631756862546,-26.110426545143127,0.0271236317542692,0.3378438552220662,3,-16.940501530965168,-43.52277588844299,-17.86800221602122,0.6759827459289598,0.5902711105375317,0.6271910844323422,0.635631756862546
296,2795,phc1,phc1,0.5103251584250482,-30.883329272270203,-0.02248191957672437,0.21893744667371115,3,-20.68890106678009,-54.06464020411173,-17.89644654591878,0.572284235319188,0.4879335189081423,0.45010469541643444,0.5103251584250482
297,197,pon1,pon1,0.6907671373842638,-18.597907794846428,-0.048186556746562324,0.41944222648938495,3,-15.057734370231628,-22.83314887682597,-17.90284013748169,0.8392035467439541,0.43490415846184627,0.7487149038270939,0.6907671373842638
298,588,xdh,xdh,0.6297037935521088,-31.962937550412285,0.07009037211537361,0.3788956254720688,3,-25.898034890492756,-52.06394545237223,-17.92683230837186,0.5488281171274181,0.6789126559037131,0.6883291664334253,0.6297037935521088
299,283,gucy2d,gucy2d,0.6722717444243744,-20.167143301831352,0.02449786562162141,0.3078841616710027,3,-17.134201804796856,-25.439396729071934,-17.927831371625263,0.8051095385117235,0.5848540841163518,0.5825723459492648,0.6722717444243744
300,452,ctgf,ctgf,0.6447476194769309,-22.42415764596727,-0.08519281943639119,0.4421294629573822,3,-15.801997621854147,-33.540713946024574,-17.92976137002309,0.7560724976808777,0.35855923945042484,0.7825028285648413,0.6447476194769309
301,1089,hla dqb1,hla dqb1,0.5903918868104825,-26.62226053741243,0.000792079915603002,0.2830193489789963,3,-18.035497585932415,-43.88705714543661,-17.944226880868275,0.6648623804590924,0.5359484082042171,0.5455413738852679,0.5903918868104825
302,269,hla g,hla g,0.6735925780265684,-25.28450794849131,0.015587952608863512,0.4227222402890523,3,-19.32498625914256,-38.57686805725098,-17.95166952908039,0.6939270731558546,0.5664726930242766,0.7535998028564783,0.6735925780265684
303,1631,gnai1,gnai1,0.5617560096049891,-27.355500327216255,-0.05396817997097969,0.30904510617256165,3,-19.112200260162354,-44.992775440216064,-17.961525281270344,0.6489316400963516,0.4229765136596054,0.5843013315618891,0.5617560096049891
304,154,il23a,il23a,0.7045582882469774,-28.679434748159515,0.08861154069503148,0.45691025257110596,3,-21.828826998670895,-46.24555850028992,-17.96391874551773,0.6201671679405436,0.7171223267116624,0.804515743524204,0.7045582882469774
305,729,huwe1,huwe1,0.6157342121410755,-23.265694830152725,-0.03800647705793381,0.328196257352829,3,-20.486213366190594,-31.345483620961506,-17.965387503306072,0.7377888330826469,0.4559059376977639,0.6128229919956253,0.6157342121410755
306,583,runx1,runx1,0.6303457241704631,-22.300034269690514,-0.04907932132482529,0.35745492577552795,3,-15.366654753684998,-33.55715847015381,-17.976289585232735,0.7587692652430157,0.43306236103433987,0.6563976992098497,0.6303457241704631
307,89,ercc1,ercc1,0.732943070008821,-22.603062801890903,0.046980767200390496,0.4599163035551707,3,-18.58326490720113,-31.226091861724854,-17.999831636746723,0.7521855133297726,0.6312369170589675,0.8089926318640723,0.732943070008821
308,2716,brca2,brca2,0.51378876168039,-25.017364581425984,-0.16417652865250906,0.30887003739674884,3,-17.721977710723877,-39.321573893229164,-18.00854214032491,0.6997311657317424,0.19561371496265959,0.5840406029963172,0.51378876168039
309,138,ret,ret,0.7110232226870188,-21.586859120262993,0.026195348395655554,0.4198816120624542,3,-15.785517851511637,-30.93806564807892,-18.036993861198425,0.7742640710305307,0.5883560369072381,0.7493692773421168,0.7110232226870188
310,157,kitlg,kitlg,0.7039543657330253,-22.54437828063965,-0.028787112329155207,0.49884899457295734,3,-15.430329322814941,-34.1650820573171,-18.037723461786907,0.7534605230665132,0.4749257360344603,0.8669747856536063,0.7039543657330253
311,3934,klrc1,klrc1,0.45091639922598814,-27.716012024217182,-0.14070366571346918,0.18812580655018488,3,-16.629719495773315,-48.472686767578125,-18.045629809300106,0.6410989797272391,0.24403886491814902,0.4042171595321592,0.45091639922598814
312,1728,plg,plg,0.556988933937054,-30.364706860648262,-0.029199267427126568,0.32259754836559296,3,-22.649211168289185,-50.39036782582601,-18.05454158782959,0.5835520894383134,0.4740754489401244,0.6044848782656378,0.556988933937054
313,1322,stub1,stub1,0.5785449881308089,-24.74702979458703,-0.014258164912462234,0.24087613821029663,3,-19.181039532025654,-36.960733572642006,-18.099316279093426,0.70560459671576,0.5048993468026045,0.4827778180124118,0.5785449881308089
314,334,cyp2b6,cyp2b6,0.6620801013921445,-24.225864966710407,-0.016201837609211605,0.4203995168209076,3,-18.221094846725464,-36.350459575653076,-18.106040477752686,0.7169276886626881,0.5008894975546061,0.7501405888689582,0.6620801013921445
315,1569,foxc1,foxc1,0.5650517410985343,-29.005632956822712,-0.04393737514813741,0.3346237738927205,3,-25.287542740503948,-43.62213325500488,-18.10722287495931,0.6130800198598388,0.4436703348173347,0.622395442364661,0.5650517410985343
316,39,src,src,0.780485879418131,-22.038945542441475,0.0553573090583086,0.54375026623408,3,-16.543179114659626,-31.458996295928955,-18.11466121673584,0.7644418116368163,0.6485179490588378,0.9338459001525105,0.780485879418131
317,247,usp18,usp18,0.6787759822719617,-28.84980903731452,0.11913542946179707,0.3602353980143865,3,-19.444841106732685,-48.982158501942955,-18.122427503267925,0.6164655295369034,0.7800939333109111,0.6605386348797568,0.6787759822719617
318,230,pml,pml,0.6828713228815644,-28.503508806228638,0.08082510655124982,0.4157345841328303,3,-20.68708896636963,-46.69653606414795,-18.126901388168335,0.6239894243741739,0.70105870285758,0.743193140915403,0.6828713228815644
319,326,ndrg1,ndrg1,0.6637235209034382,-26.997837218973373,0.03932374653716882,0.40108004212379456,3,-21.927670697371166,-40.936895648638405,-18.12894531091054,0.6567024105782326,0.6154402767091406,0.7213682455313436,0.6637235209034382
320,370,csf1,csf1,0.6563693071949683,-22.6523546245363,-0.09366532290975253,0.4843162993590037,3,-16.438875873883564,-33.37659955024719,-18.14158844947815,0.7511145741370425,0.3410802360471565,0.8453313557533481,0.6563693071949683
321,2282,atic,atic,0.5332537154340162,-26.515673902299667,-0.06614162648717563,0.24577870468298593,3,-18.664033730824787,-42.74005095163981,-18.142937024434406,0.6671781358691662,0.39786236484218673,0.4900791721123125,0.5332537154340162
322,768,xiap,xiap,0.612470161418084,-25.583187500635784,-0.06401641915241878,0.4019989271958669,3,-18.568251371383667,-40.02963638305664,-18.15167474746704,0.6874378093937961,0.40224672494940406,0.7227367339191477,0.612470161418084
323,1768,gpi,gpi,0.5551913030085438,-26.481708450449837,-0.05592854414135218,0.280071164170901,3,-19.946816603342693,-41.32821909586588,-18.170089652140934,0.6679160865399387,0.41893222945089187,0.5411506651910024,0.5551913030085438
324,288,pdgfra,pdgfra,0.6714474006279222,-24.377054029040867,-0.010924804955720901,0.4369962712128957,3,-22.381150722503662,-32.568172772725426,-18.181838591893513,0.7136428782484616,0.5117761583862632,0.7748580060421955,0.6714474006279222
